date;Respiration;GSR;Temperature;CFM
25/02/2014 15:59:12.178;-15,581;-32,645;27,203;84
25/02/2014 15:59:12.209;-15,597;-32,645;27,203;84
25/02/2014 15:59:12.240;-15,62;-32,658;27,203;84
25/02/2014 15:59:12.271;-15,636;-32,658;27,203;84
25/02/2014 15:59:12.303;-15,644;-32,67;27,203;84
25/02/2014 15:59:12.334;-15,675;-32,683;27,203;84
25/02/2014 15:59:12.365;-15,675;-32,683;27,203;84
25/02/2014 15:59:12.396;-15,698;-32,695;27,203;84
25/02/2014 15:59:12.428;-15,691;-32,708;27,203;83
25/02/2014 15:59:12.459;-15,722;-32,708;27,203;83
25/02/2014 15:59:12.490;-15,761;-32,72;27,203;83
25/02/2014 15:59:12.521;-15,776;-32,733;27,203;83
25/02/2014 15:59:12.553;-15,8;-32,745;27,203;83
25/02/2014 15:59:12.584;-15,776;-32,758;27,203;83
25/02/2014 15:59:12.615;-15,808;-32,758;27,203;83
25/02/2014 15:59:12.646;-15,784;-32,77;27,203;83
25/02/2014 15:59:12.678;-15,792;-32,783;27,203;83
25/02/2014 15:59:12.709;-15,823;-32,795;27,203;83
25/02/2014 15:59:12.740;-15,792;-32,795;27,203;83
25/02/2014 15:59:12.771;-15,808;-32,808;27,203;83
25/02/2014 15:59:12.803;-15,769;-32,82;27,203;83
25/02/2014 15:59:12.834;-15,831;-32,82;27,203;83
25/02/2014 15:59:12.865;-15,8;-32,833;27,203;83
25/02/2014 15:59:12.896;-15,823;-32,845;27,203;83
25/02/2014 15:59:12.928;-15,862;-32,858;27,203;83
25/02/2014 15:59:12.959;-15,862;-32,858;27,203;83
25/02/2014 15:59:12.990;-15,87;-32,87;27,203;83
25/02/2014 15:59:13.021;-15,862;-32,883;27,203;83
25/02/2014 15:59:13.053;-15,847;-32,883;27,203;83
25/02/2014 15:59:13.084;-15,847;-32,895;27,203;83
25/02/2014 15:59:13.115;-15,854;-32,908;27,203;83
25/02/2014 15:59:13.146;-15,87;-32,92;27,203;83
25/02/2014 15:59:13.178;-15,87;-32,933;27,203;83
25/02/2014 15:59:13.209;-15,862;-32,945;27,203;83
25/02/2014 15:59:13.240;-15,854;-32,945;27,203;83
25/02/2014 15:59:13.271;-15,87;-32,958;27,203;83
