date;Respiration;GSR;Temperature;CFM
20/02/2014 10:25:30.870;8,942;-42,242;25,739;67
20/02/2014 10:25:30.902;8,692;-42,23;25,751;67
20/02/2014 10:25:30.933;8,77;-42,23;25,739;67
20/02/2014 10:25:30.964;8,809;-42,23;25,739;67
20/02/2014 10:25:30.995;8,864;-42,23;25,739;67
20/02/2014 10:25:31.027;8,864;-42,23;25,739;67
20/02/2014 10:25:31.058;8,895;-42,23;25,751;67
20/02/2014 10:25:31.089;8,879;-42,23;25,739;67
20/02/2014 10:25:31.120;8,872;-42,23;25,739;67
20/02/2014 10:25:31.152;8,957;-42,23;25,739;67
20/02/2014 10:25:31.183;9,004;-42,23;25,739;67
20/02/2014 10:25:31.214;9,028;-42,23;25,739;67
20/02/2014 10:25:31.245;9,074;-42,23;25,739;67
20/02/2014 10:25:31.277;8,989;-42,23;25,739;67
20/02/2014 10:25:31.308;8,903;-42,23;25,751;67
20/02/2014 10:25:31.339;8,622;-42,23;25,751;67
20/02/2014 10:25:31.370;8,669;-42,23;25,751;67
20/02/2014 10:25:31.402;8,708;-42,23;25,751;66
20/02/2014 10:25:31.433;8,739;-42,23;25,739;66
20/02/2014 10:25:31.464;8,778;-42,23;25,751;66
20/02/2014 10:25:31.495;8,786;-42,23;25,751;66
20/02/2014 10:25:31.527;8,856;-42,23;25,739;66
20/02/2014 10:25:31.558;8,942;-42,23;25,751;66
20/02/2014 10:25:31.589;8,989;-42,242;25,739;66
20/02/2014 10:25:31.620;9,035;-42,242;25,739;66
20/02/2014 10:25:31.652;9,129;-42,242;25,751;66
20/02/2014 10:25:31.683;9,215;-42,255;25,751;66
20/02/2014 10:25:31.714;9,355;-42,255;25,751;66
20/02/2014 10:25:31.745;9,488;-42,255;25,751;66
20/02/2014 10:25:31.777;9,316;-42,255;25,764;66
20/02/2014 10:25:31.808;9,48;-42,255;25,751;66
20/02/2014 10:25:31.839;9,605;-42,255;25,751;66
20/02/2014 10:25:31.870;9,722;-42,255;25,751;66
20/02/2014 10:25:31.902;9,839;-42,267;25,751;66
20/02/2014 10:25:31.933;9,956;-42,267;25,751;66
20/02/2014 10:25:31.964;10,065;-42,267;25,751;66
20/02/2014 10:25:31.995;10,166;-42,267;25,751;66
20/02/2014 10:25:32.027;10,307;-42,28;25,751;66
20/02/2014 10:25:32.058;10,424;-42,28;25,764;66
20/02/2014 10:25:32.089;10,603;-42,28;25,751;66
20/02/2014 10:25:32.120;10,728;-42,292;25,764;66
20/02/2014 10:25:32.152;10,853;-42,292;25,764;66
20/02/2014 10:25:32.183;10,939;-42,292;25,764;66
20/02/2014 10:25:32.214;10,689;-42,292;25,764;66
20/02/2014 10:25:32.245;10,783;-42,292;25,764;66
20/02/2014 10:25:32.277;10,946;-42,292;25,751;66
20/02/2014 10:25:32.308;11,118;-42,305;25,764;66
20/02/2014 10:25:32.339;11,274;-42,305;25,751;65
20/02/2014 10:25:32.370;11,329;-42,305;25,764;65
20/02/2014 10:25:32.402;11,461;-42,317;25,764;65
20/02/2014 10:25:32.433;11,563;-42,317;25,764;65
20/02/2014 10:25:32.464;11,734;-42,33;25,764;65
20/02/2014 10:25:32.495;11,82;-42,33;25,764;65
20/02/2014 10:25:32.527;11,945;-42,33;25,764;65
20/02/2014 10:25:32.558;12,054;-42,342;25,764;65
20/02/2014 10:25:32.589;12,226;-42,342;25,764;65
20/02/2014 10:25:32.620;12,374;-42,342;25,764;65
20/02/2014 10:25:32.652;12,265;-42,342;25,826;65
20/02/2014 10:25:32.683;12,444;-42,342;25,764;65
20/02/2014 10:25:32.714;12,577;-42,355;25,764;65
20/02/2014 10:25:32.745;12,74;-42,355;25,764;65
20/02/2014 10:25:32.777;12,881;-42,355;25,764;65
20/02/2014 10:25:32.808;12,951;-42,367;25,764;65
20/02/2014 10:25:32.839;13,052;-42,367;25,776;65
20/02/2014 10:25:32.870;13,099;-42,367;25,764;65
20/02/2014 10:25:32.902;13,169;-42,38;25,764;65
20/02/2014 10:25:32.933;13,185;-42,38;25,776;65
20/02/2014 10:25:32.964;13,247;-42,38;25,776;65
20/02/2014 10:25:32.995;13,177;-42,392;25,776;65
20/02/2014 10:25:33.027;13,099;-42,392;25,776;65
20/02/2014 10:25:33.058;13,029;-42,392;25,776;65
20/02/2014 10:25:33.089;12,584;-42,392;25,814;65
20/02/2014 10:25:33.120;12,421;-42,392;25,789;65
20/02/2014 10:25:33.152;12,249;-42,392;25,789;65
20/02/2014 10:25:33.183;12,163;-42,405;25,789;65
20/02/2014 10:25:33.214;12,031;-42,405;25,789;64
20/02/2014 10:25:33.245;11,859;-42,405;25,789;64
20/02/2014 10:25:33.277;11,695;-42,405;25,789;64
20/02/2014 10:25:33.308;11,539;-42,405;25,801;64
20/02/2014 10:25:33.339;11,446;-42,417;25,801;64
20/02/2014 10:25:33.370;11,274;-42,417;25,801;64
20/02/2014 10:25:33.402;11,11;-42,417;25,801;64
20/02/2014 10:25:33.433;10,962;-42,417;25,801;64
20/02/2014 10:25:33.464;10,79;-42,417;25,801;64
20/02/2014 10:25:33.495;10,681;-42,417;25,801;64
20/02/2014 10:25:33.527;10,322;-42,405;25,801;64
20/02/2014 10:25:33.558;10,229;-42,405;25,801;64
20/02/2014 10:25:33.589;10,166;-42,417;25,801;64
20/02/2014 10:25:33.620;10,081;-42,417;25,801;64
20/02/2014 10:25:33.652;10,034;-42,417;25,801;64
20/02/2014 10:25:33.683;9,948;-42,417;25,801;64
20/02/2014 10:25:33.714;9,893;-42,417;25,801;64
20/02/2014 10:25:33.745;9,831;-42,43;25,801;64
20/02/2014 10:25:33.777;9,745;-42,43;25,801;64
20/02/2014 10:25:33.808;9,636;-42,43;25,801;64
20/02/2014 10:25:33.839;9,542;-42,442;25,814;64
20/02/2014 10:25:33.870;9,488;-42,442;25,801;64
20/02/2014 10:25:33.902;9,519;-42,442;25,814;64
20/02/2014 10:25:33.933;9,511;-42,442;25,814;64
20/02/2014 10:25:33.964;9,301;-42,442;25,814;64
20/02/2014 10:25:33.995;9,324;-42,442;25,801;64
20/02/2014 10:25:34.027;9,199;-42,455;25,801;64
20/02/2014 10:25:34.058;9,121;-42,455;25,814;64
20/02/2014 10:25:34.089;9,059;-42,455;25,801;64
20/02/2014 10:25:34.120;9,059;-42,455;25,814;64
20/02/2014 10:25:34.152;9,09;-42,467;25,814;64
20/02/2014 10:25:34.183;9,059;-42,467;25,801;64
20/02/2014 10:25:34.214;9,035;-42,467;25,814;64
20/02/2014 10:25:34.245;9,035;-42,48;25,801;64
20/02/2014 10:25:34.277;9,028;-42,48;25,801;64
20/02/2014 10:25:34.308;9,028;-42,48;25,801;64
20/02/2014 10:25:34.339;9,02;-42,48;25,801;64
20/02/2014 10:25:34.370;9,043;-42,492;25,814;64
20/02/2014 10:25:34.402;8,77;-42,492;25,814;64
20/02/2014 10:25:34.433;8,84;-42,492;25,814;64
