t;Respiration;GSR;Temperature;CFM
9.406;-9.919;-44.207;29.417;74.000
9.438;-9.887;-44.207;29.417;74.000
9.469;-9.911;-44.207;29.417;74.000
9.500;-9.903;-44.207;29.417;74.000
9.531;-9.919;-44.207;29.405;74.000
9.563;-9.934;-44.207;29.417;74.000
9.594;-9.942;-44.207;29.405;74.000
9.625;-10.238;-44.207;29.417;74.000
9.656;-10.184;-44.207;29.405;74.000
9.688;-10.160;-44.207;29.417;74.000
9.719;-10.160;-44.207;29.405;74.000
9.750;-10.129;-44.207;29.405;74.000
9.781;-10.129;-44.207;29.417;74.000
9.813;-10.098;-44.207;29.417;74.000
9.844;-10.082;-44.207;29.405;74.000
9.875;-10.090;-44.219;29.417;74.000
9.906;-10.106;-44.219;29.405;74.000
9.938;-10.098;-44.207;29.417;74.000
9.969;-10.082;-44.207;29.417;74.000
10.000;-10.114;-44.207;29.405;74.000
10.031;-10.106;-44.207;29.417;74.000
10.063;-10.114;-44.219;29.405;74.000
10.094;-10.121;-44.219;29.405;74.000
10.125;-10.129;-44.219;29.417;74.000
10.156;-10.129;-44.219;29.417;74.000
10.188;-10.114;-44.219;29.405;74.000
10.219;-10.106;-44.219;29.405;74.000
10.250;-10.098;-44.219;29.405;74.000
10.281;-10.098;-44.219;29.405;74.000
10.313;-10.067;-44.219;29.405;74.000
10.344;-10.090;-44.219;29.405;74.000
10.375;-10.067;-44.219;29.405;74.000
10.406;-10.043;-44.219;29.405;74.000
10.438;-10.051;-44.219;29.405;74.000
10.469;-10.043;-44.219;29.405;74.000
10.500;-9.685;-44.219;29.405;74.000
10.531;-9.482;-44.219;29.417;74.000
10.563;-10.332;-44.219;29.405;74.000
10.594;-10.800;-44.219;29.405;74.000
10.625;-10.621;-44.219;29.405;74.000
10.656;-10.496;-44.219;29.405;74.000
10.688;-10.465;-44.219;29.405;74.000
10.719;-10.355;-44.219;29.405;74.000
10.750;-10.270;-44.219;29.405;74.000
10.781;-10.168;-44.219;29.405;74.000
10.813;-10.129;-44.219;29.405;74.000
10.844;-10.051;-44.219;29.405;74.000
10.875;-9.973;-44.219;29.405;74.000
10.906;-9.919;-44.219;29.405;74.000
10.938;-9.903;-44.219;29.405;74.000
10.969;-9.802;-44.219;29.405;74.000
11.000;-9.731;-44.219;29.405;74.000
11.031;-9.677;-44.219;29.405;74.000
11.063;-9.638;-44.219;29.405;74.000
