t;Respiration;GSR;Temperature;CFM
6.781;-18.631;-39.102;22.923;82.000
6.813;-18.592;-39.102;22.923;82.000
6.844;-18.522;-39.102;22.923;82.000
6.875;-18.444;-39.102;22.923;82.000
6.906;-18.405;-39.102;22.923;82.000
6.938;-18.311;-39.102;22.923;82.000
6.969;-18.241;-39.102;22.923;82.000
7.000;-18.179;-39.102;22.923;82.000
7.031;-18.140;-39.102;22.923;82.000
7.063;-18.062;-39.102;22.923;82.000
7.094;-17.999;-39.102;22.923;82.000
7.125;-17.921;-39.102;22.923;82.000
7.156;-17.859;-39.089;22.923;82.000
7.188;-17.828;-39.089;22.923;82.000
7.219;-17.843;-39.089;22.923;82.000
7.250;-17.851;-39.089;22.923;82.000
7.281;-17.875;-39.089;22.923;82.000
7.313;-17.914;-39.089;22.923;82.000
7.344;-17.960;-39.089;22.923;82.000
7.375;-18.015;-39.089;22.923;81.000
7.406;-18.046;-39.089;22.923;81.000
7.438;-18.140;-39.089;22.923;81.000
7.469;-18.202;-39.089;22.923;81.000
7.500;-18.265;-39.089;22.923;81.000
7.531;-18.296;-39.089;22.923;81.000
7.563;-18.343;-39.089;22.923;81.000
7.594;-18.397;-39.089;22.923;81.000
7.625;-18.436;-39.089;22.923;81.000
7.656;-18.491;-39.089;22.923;81.000
7.688;-18.522;-39.089;22.923;81.000
7.719;-18.592;-39.089;22.923;81.000
7.750;-18.639;-39.089;22.923;81.000
7.781;-18.670;-39.089;22.923;81.000
7.813;-18.670;-39.089;22.923;81.000
7.844;-18.670;-39.089;22.923;81.000
7.875;-18.670;-39.089;22.923;81.000
7.906;-18.670;-39.089;22.923;81.000
7.938;-18.670;-39.089;22.923;81.000
7.969;-18.670;-39.089;22.923;81.000
8.000;-18.670;-39.077;22.923;81.000
8.031;-18.670;-39.077;22.923;81.000
8.063;-18.670;-39.077;22.923;81.000
8.094;-18.670;-39.077;22.923;81.000
8.125;-18.670;-39.077;22.923;81.000
8.156;-18.670;-39.077;22.923;81.000
8.188;-18.670;-39.077;22.923;81.000
8.219;-18.670;-39.077;22.923;81.000
8.250;-18.670;-39.077;22.923;81.000
8.281;-18.670;-39.077;22.923;81.000
8.313;-18.670;-39.077;22.923;81.000
8.344;-18.670;-39.077;22.923;81.000
8.375;-18.670;-39.077;22.923;81.000
8.406;-18.670;-39.077;22.923;81.000
8.438;-18.670;-39.077;22.923;81.000
8.469;-18.670;-39.077;22.923;81.000
8.500;-18.670;-39.077;22.923;81.000
8.531;-18.670;-39.089;22.923;81.000
8.563;-18.670;-39.077;22.923;81.000
8.594;-18.670;-39.077;22.923;81.000
8.625;-18.670;-39.077;22.923;81.000
8.656;-18.670;-39.077;22.923;81.000
8.688;-18.670;-39.077;22.923;81.000
8.719;-18.670;-39.077;22.923;81.000
8.750;-18.670;-39.077;22.923;81.000
8.781;-18.670;-39.077;22.923;81.000
8.813;-18.670;-39.077;22.923;81.000
8.844;-18.670;-39.077;22.923;81.000
8.875;-18.670;-39.077;22.923;81.000
8.906;-18.670;-39.077;22.923;81.000
8.938;-18.670;-39.089;22.923;81.000
8.969;-18.670;-39.089;22.923;81.000
9.000;-18.670;-39.089;22.923;81.000
9.031;-18.670;-39.089;22.923;81.000
9.063;-18.670;-39.089;22.923;81.000
9.094;-18.670;-39.089;22.923;81.000
9.125;-18.670;-39.089;22.923;81.000
9.156;-18.670;-39.089;22.923;81.000
9.188;-18.670;-39.089;22.923;81.000
9.219;-18.670;-39.089;22.923;81.000
9.250;-18.670;-39.089;22.923;81.000
9.281;-18.670;-39.089;22.923;81.000
9.313;-18.670;-39.089;22.923;81.000
9.344;-18.670;-39.089;22.923;81.000
9.375;-18.670;-39.089;22.923;81.000
9.406;-18.670;-39.089;22.923;81.000
9.438;-18.670;-39.089;22.923;81.000
9.469;-18.670;-39.089;22.923;81.000
9.500;-18.670;-39.089;22.923;80.000
9.531;-18.670;-39.089;22.923;80.000
9.563;-18.670;-39.089;22.923;80.000
9.594;-18.670;-39.089;22.923;80.000
9.625;-18.670;-39.089;22.923;80.000
9.656;-18.670;-39.089;22.923;80.000
9.688;-18.670;-39.089;22.923;80.000
9.719;-18.670;-39.089;22.923;80.000
9.750;-18.670;-39.089;22.923;80.000
9.781;-18.670;-39.089;22.923;80.000
9.813;-18.670;-39.089;22.923;80.000
9.844;-18.670;-39.089;22.923;80.000
9.875;-18.670;-39.089;22.923;80.000
9.906;-18.670;-39.089;22.923;80.000
9.938;-18.670;-39.089;22.923;80.000
9.969;-18.670;-39.089;22.923;80.000
10.000;-18.670;-39.089;22.923;80.000
10.031;-18.670;-39.089;22.923;80.000
10.063;-18.670;-39.089;22.923;80.000
10.094;-18.670;-39.089;22.923;80.000
10.125;-18.670;-39.089;22.923;80.000
10.156;-18.670;-39.089;22.923;80.000
10.188;-18.670;-39.089;22.923;80.000
10.219;-18.670;-39.089;22.923;80.000
10.250;-18.670;-39.089;22.923;80.000
10.281;-18.670;-39.089;22.923;80.000
10.313;-18.670;-39.089;22.923;80.000
10.344;-18.670;-39.089;22.923;80.000
10.375;-18.670;-39.089;22.923;80.000
10.406;-18.670;-39.089;22.923;80.000
10.438;-18.670;-39.089;22.923;80.000
10.469;-18.670;-39.089;22.923;80.000
10.500;-18.670;-39.089;22.923;80.000
10.531;-18.670;-39.089;22.923;80.000
10.563;-18.670;-39.089;22.923;80.000
10.594;-18.670;-39.089;22.923;80.000
10.625;-18.670;-39.089;22.923;80.000
10.656;-18.670;-39.089;22.923;80.000
10.688;-18.670;-39.089;22.923;80.000
10.719;-18.670;-39.089;22.923;80.000
10.750;-18.670;-39.089;22.923;80.000
10.781;-18.670;-39.089;22.923;80.000
10.813;-18.670;-39.089;22.923;80.000
10.844;-18.670;-39.089;22.923;80.000
10.875;-18.670;-39.089;22.923;80.000
10.906;-18.670;-39.089;22.923;80.000
10.938;-18.670;-39.077;22.923;80.000
10.969;-18.670;-39.077;22.923;80.000
11.000;-18.670;-39.077;22.923;80.000
11.031;-18.670;-39.077;22.923;80.000
