t;Respiration;GSR;Temperature;CFM
9.344;-4.794;-42.217;32.821;79
9.375;-4.872;-42.217;32.821;79
9.406;-4.934;-42.217;32.821;79
9.438;-5.044;-42.23;32.821;79
9.469;-5.122;-42.242;32.808;79
9.500;-5.246;-42.242;32.821;79
9.531;-5.301;-42.242;32.821;79
9.563;-5.371;-42.255;32.821;79
9.594;-5.441;-42.255;32.821;79
9.625;-5.792;-42.255;32.821;79
9.656;-5.886;-42.255;32.821;79
9.688;-6.058;-42.255;32.821;79
9.719;-6.159;-42.267;32.821;79
9.750;-6.284;-42.267;32.821;79
9.781;-6.331;-42.267;32.821;79
9.813;-6.455;-42.28;32.821;79
9.844;-6.541;-42.28;32.821;79
9.875;-6.588;-42.292;32.821;79
9.906;-6.611;-42.292;32.821;79
9.938;-6.65;-42.292;32.821;79
9.969;-6.666;-42.305;32.821;79
10.000;-6.721;-42.305;32.821;79
10.031;-6.697;-42.305;32.821;79
10.063;-6.986;-42.305;32.833;79
10.094;-6.994;-42.305;32.821;79
10.125;-7.009;-42.317;32.833;79
10.156;-7.001;-42.317;32.833;79
10.188;-7.009;-42.317;32.821;79
10.219;-7.033;-42.33;32.821;79
10.250;-7.048;-42.33;32.821;79
10.281;-7.017;-42.33;32.821;79
10.313;-7.072;-42.342;32.821;79
10.344;-7.033;-42.342;32.821;79
10.375;-7.087;-42.342;32.821;79
10.406;-7.196;-42.355;32.821;79
10.438;-7.329;-42.355;32.821;79
10.469;-7.391;-42.355;32.821;79
10.500;-7.68;-42.355;32.833;79
10.531;-7.68;-42.355;32.833;79
10.563;-7.711;-42.355;32.833;79
10.594;-7.727;-42.367;32.821;79
10.625;-7.719;-42.367;32.833;79
10.656;-7.696;-42.367;32.833;79
10.688;-7.688;-42.38;32.821;79
10.719;-7.688;-42.38;32.833;79
10.750;-7.68;-42.392;32.833;79
10.781;-7.657;-42.392;32.833;79
10.813;-7.649;-42.392;32.833;79
10.844;-7.649;-42.405;32.833;79
10.875;-7.672;-42.405;32.833;79
10.906;-7.649;-42.405;32.833;79
10.938;-7.898;-42.405;32.833;79
10.969;-7.859;-42.405;32.833;79
11.000;-7.836;-42.405;32.833;79
11.031;-7.766;-42.417;32.833;79
11.063;-7.711;-42.417;32.833;79
11.094;-7.657;-42.417;32.833;79
11.125;-7.625;-42.43;32.833;79
11.156;-7.664;-42.43;32.833;79
11.188;-7.68;-42.442;32.833;79
11.219;-7.649;-42.442;32.833;79
11.250;-7.579;-42.442;32.833;79
11.281;-7.516;-42.442;32.833;79
11.313;-7.454;-42.455;32.833;79
11.344;-7.384;-42.455;32.833;79
11.375;-7.555;-42.455;32.833;79
11.406;-7.407;-42.455;32.833;79
11.438;-7.267;-42.455;32.833;79
11.469;-7.095;-42.467;32.833;79
11.500;-6.892;-42.467;32.833;79
11.531;-6.744;-42.467;32.833;79
11.563;-6.549;-42.467;32.833;79
11.594;-6.393;-42.48;32.833;79
11.625;-6.237;-42.492;32.833;79
11.656;-6.073;-42.492;32.833;79
11.688;-5.941;-42.492;32.833;79
11.719;-5.785;-42.492;32.833;79
11.750;-5.636;-42.505;32.846;79
11.781;-5.504;-42.505;32.846;79
11.813;-5.644;-42.505;32.958;79
11.844;-5.488;-42.505;32.846;79
11.875;-5.395;-42.505;32.846;79
11.906;-5.324;-42.517;32.846;79
11.938;-5.27;-42.517;32.846;79
11.969;-5.176;-42.517;32.846;79
12.000;-5.059;-42.517;32.846;79
12.031;-4.95;-42.53;32.846;79
12.063;-4.888;-42.53;32.846;79
12.094;-4.778;-42.542;32.846;79
12.125;-4.669;-42.542;32.846;79
12.156;-4.63;-42.542;32.846;79
12.188;-4.505;-42.555;32.846;79
12.219;-4.451;-42.555;32.846;79
12.250;-4.63;-42.555;32.858;79
12.281;-4.591;-42.555;32.846;79
12.313;-4.529;-42.555;32.846;79
12.344;-4.529;-42.555;32.846;79
12.375;-4.568;-42.568;32.846;79
12.406;-4.615;-42.568;32.846;79
12.438;-4.693;-42.568;32.846;79
12.469;-4.755;-42.58;32.846;79
12.500;-4.817;-42.58;32.846;79
12.531;-4.888;-42.593;32.846;79
12.563;-4.973;-42.593;32.846;79
12.594;-5.129;-42.593;32.846;79
12.625;-5.246;-42.593;32.846;79
12.656;-5.488;-42.605;32.846;79
12.688;-5.824;-42.593;32.846;79
12.719;-5.933;-42.605;32.846;79
12.750;-6.026;-42.605;32.846;79
12.781;-6.089;-42.605;32.846;79
12.813;-6.159;-42.618;32.846;79
12.844;-6.229;-42.618;32.846;79
12.875;-6.245;-42.618;32.846;79
12.906;-6.292;-42.618;32.846;79
12.938;-6.315;-42.63;32.846;79
12.969;-6.346;-42.63;32.846;79
13.000;-6.377;-42.643;32.846;79
13.031;-6.416;-42.643;32.846;79
13.063;-6.494;-42.643;32.846;79
13.094;-6.502;-42.655;32.858;79
13.125;-6.557;-42.655;32.846;79
13.156;-6.588;-42.655;32.858;79
13.188;-6.65;-42.655;32.846;79
13.219;-6.682;-42.668;32.846;79
13.250;-6.705;-42.668;32.858;79
13.281;-6.728;-42.668;32.858;79
13.313;-6.752;-42.668;32.846;79
13.344;-6.822;-42.68;32.846;79
13.375;-6.908;-42.68;32.846;79
13.406;-7.056;-42.68;32.846;79
13.438;-7.173;-42.68;32.858;79
13.469;-7.22;-42.693;32.846;79
13.500;-7.282;-42.693;32.846;79
